token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49
10,punct,-0.01811087,0.017182164,0.011388021,-0.007960878,-0.029877096,-0.030606879,0.015370056,0.0055119037,0.031150954,-0.034566768,0.02129074,-0.02789765,0.015680334,-0.001953943,0.022063041,-0.02443094,-0.006212446,0.016375376,0.016846482,-0.0047229826,0.030471148,-0.052004084,-0.0225879,-0.02782442,-0.0071723596,0.020156035,-0.008236657,-0.0111248465,0.001873694,0.006410161,0.006279429,0.025288165,-0.01788892,0.0042449324,-0.0032695492,-0.01703556,-0.053814776,-0.008656416,-0.0065649804,-0.0066449004,0.009171775,0.01165526,-0.03899414,-0.030363007,0.011055793,-0.01107979,0.000614555,-0.016936325,0.0007990911,0.019808384
11,punct,-0.12083036,-0.13792987,-0.004267771,-0.30467713,-0.39460698,-0.12650175,0.12636818,0.338628,-0.0963975,0.03355358,-0.31733283,0.65410393,0.4103764,-0.5756926,0.28193307,-0.033414647,-0.13557611,-0.021507692,0.12622598,-0.1529053,0.092687815,0.32826114,0.24459568,-0.40217954,0.67287076,0.484252,0.036908068,0.45590448,-0.28077155,-0.44722977,-0.073663816,0.49618566,-0.51671976,-0.6659571,-0.08803339,0.12358729,-0.26472425,-0.18052138,-0.80998164,0.14202985,-0.06629818,-0.36799788,-0.0044752476,-0.28999478,-0.48743567,-0.015598625,0.51627105,-0.23034129,0.41973573,0.029583625
12,punct,-0.57196665,-0.08496258,-0.035357006,-0.16651662,0.0030911148,-0.042304058,0.036742292,-0.45412752,0.2965569,-0.0022341493,-0.2818295,0.22034895,0.37777027,0.3643768,0.24538946,-0.29349214,0.03972526,0.28785217,0.27832484,-0.670937,0.07598402,0.419712,0.07194544,-0.28388867,-0.21189666,0.34183982,0.2157312,1.1563666,-0.44531298,-0.10990913,-0.3226287,0.25752977,-0.16406944,0.16104932,0.17026383,-0.27345842,-0.20702678,0.46114355,0.18885809,-0.18170427,-0.06238259,0.6702429,0.18643156,-0.13604122,-0.6218356,-0.49044228,-0.6819284,-0.15061,0.23745368,-0.16010603
13,punct,0.43556175,0.17940915,-0.017950112,0.61064607,0.04535474,-0.042308375,-0.16127495,0.033602167,0.13735664,-0.48224542,-0.5140974,0.032066055,-0.2321568,-0.3467481,-0.15309608,-0.40359804,0.13731468,0.27992457,0.23101757,0.11218721,0.015634602,0.33485907,-0.037083,0.04764799,0.6018742,0.43353218,-0.12522146,0.35488525,0.036412794,-0.22112028,0.39216587,0.30648062,-0.37307194,-0.2155287,-0.16550459,-0.005502633,0.24146163,-0.10532506,-0.68381864,-0.0030022312,-0.08026819,0.005964194,-0.32300895,-0.28255472,-0.56561786,-0.3593334,-0.041879885,0.09225511,-0.1322165,-0.031635057
14,punct,0.01053878,-0.003705374,0.014135665,-0.009121165,0.028387789,0.00040506697,0.0049721645,-0.020394912,0.00031859707,-0.045547538,-0.028390367,0.044037096,-0.014487634,0.033144977,-0.0007930868,0.006300806,-0.023292689,0.017581375,0.026631836,-0.013764221,-0.0066818814,0.004368374,0.01209093,0.016044239,0.02101372,0.0029950654,-0.0032372002,-0.018037783,-0.02751217,-0.023280947,-0.027963998,-0.03708268,0.0011338203,-0.022402538,-0.009214665,0.003186155,0.012885202,-0.031399954,-0.0016741535,0.015507439,-0.014895518,-0.008425927,0.0036172299,-0.01667858,0.01717452,0.011992701,-0.007823748,0.007650263,-0.021530887,-0.032920923
15,digit,0.0022185082,-0.0406881,-0.082076125,0.31526303,0.6585122,-0.005970752,0.0067232256,-0.023023251,-0.58667904,-0.1525646,-0.39450955,-0.06539703,0.3990049,0.19894773,-0.07279464,-0.31273463,0.10327474,-0.35940498,0.19231689,0.038846,-0.07611363,-0.12890142,0.013574268,-0.17054732,0.10554546,0.1753153,-0.094030656,0.0075469837,-0.1135437,-0.26490837,-0.4500677,0.20879598,-0.3165308,-0.1713492,-0.13959521,0.4231584,-0.37728405,0.20475052,-1.0521029,0.22414404,-0.025622206,0.25630987,-0.24826887,0.09506012,-0.048195206,0.42640212,-0.03974206,0.6713734,-0.041428253,0.02292828
16,digit,-0.21428832,0.03327637,-0.17002612,0.44247246,0.5328312,-0.03985987,0.16332714,0.016206928,-0.24714468,-0.024475792,-0.37131408,0.11115224,0.3658944,0.1842749,-0.2433446,-0.44224456,0.124699764,-0.39225996,0.4065259,-0.07805215,-0.09423092,-0.2432198,-0.025489707,-0.23739892,-0.020361638,-0.13823432,-0.19340171,0.062341433,-0.28863722,-0.31711465,0.17387348,0.18923517,-0.23954894,-0.20701218,-0.019246433,0.5431747,-0.115519434,0.26571304,-0.7177469,0.14465049,-0.099856175,0.29630122,-0.21828917,0.09571012,-0.37979776,0.507093,-0.007964575,0.64694446,-0.08589163,-0.10872288
17,digit,-0.3299936,-0.0050191786,-0.088369265,0.2863601,0.2765083,0.020508917,-0.06704688,0.07858611,-0.42370874,-0.18062738,-0.151442,0.057901587,0.26797956,0.24695735,-0.3285187,-0.53081334,0.074941054,-0.25032514,0.69798493,-0.11237616,-0.15309884,-0.27758446,0.19044326,-0.27667695,0.110804915,-0.12249083,0.14187405,0.03179962,-0.3250753,-0.23291036,0.22695218,0.15792257,-0.600202,-0.29498008,0.18988116,0.5996947,-0.21458611,0.17523776,-0.57691026,0.14575419,-0.069833875,0.22517571,-0.020701775,0.21148787,-0.27760744,0.08583926,0.08020668,0.59305656,-0.26228446,-0.024379231
18,digit,-0.00754342,0.16431181,-0.16119641,0.61406153,0.34342447,0.10268279,-0.07026766,-0.06360858,-0.32500884,0.045314748,-0.4389549,0.13614747,0.33347043,0.17410573,-0.26260605,-0.7471448,0.06559682,-0.20579317,0.35218742,-0.09721247,-0.16534624,-0.28902832,-0.03033915,-0.32751396,-0.056377977,-0.04350606,-0.0066001215,0.11384509,-0.393856,-0.40139368,0.16058205,-0.02155885,-0.18301952,-0.45352107,0.19165069,0.62613136,-0.15802671,0.23515551,-0.58122694,0.14569488,-0.10343844,0.25750437,-0.14359,0.047988396,0.048456933,0.07622082,0.025474168,0.6602051,-0.16550991,-0.014440618
19,digit,-0.26457998,-0.15657637,-0.114908464,0.48610842,0.38748777,0.009944861,-0.10472081,0.1313672,-0.61543614,-0.09172073,-0.39506298,0.122870326,0.3230781,0.25999424,-0.24873953,-0.6029118,0.08754849,-0.33915582,0.34207714,-0.018530956,-0.11023755,-0.27027532,-0.012864756,-0.17163068,0.1438527,0.1323629,-0.11756464,0.08899553,-0.29079205,-0.16640401,0.03317164,0.17992307,-0.25865176,-0.4203275,0.17727597,0.52303004,-0.22999951,0.16580877,-0.66696954,0.16471103,-0.06516505,0.27150932,-0.11640616,-0.0013547011,-0.20321494,0.35354415,0.07469639,0.6779386,-0.26778385,0.04484164
20,digit,-0.34048763,0.007247509,-0.10246004,0.6172983,0.5982015,0.009081881,-0.15826924,0.1942459,-0.5580781,-0.033622425,-0.20915307,0.14857265,0.29873252,0.4346507,-0.062703565,-0.5079946,0.05336684,-0.29893768,0.38352683,-0.015304236,-0.027349897,-0.23467913,0.052286178,-0.13558921,-0.09599348,0.16963384,-0.059269972,0.12740667,-0.32951042,-0.2990845,-0.037290994,0.033627693,-0.39359772,-0.38031104,0.06595048,0.4513967,-0.35827383,0.18650179,-0.8097938,0.3303123,-0.07183315,0.20645311,-0.32377556,-0.11880772,-0.13865288,0.18122973,-0.04127016,0.5466848,-0.03799195,0.0031287635
21,digit,0.026113229,-0.07223822,-0.14949226,0.3450529,0.4319642,-0.066520326,0.0792994,-0.14908242,-0.5289378,-0.24673091,-0.38204944,0.15563488,0.4034956,0.36320406,-0.020773502,-0.42423922,0.06759406,-0.32255775,0.4904214,-0.066305585,-0.07776023,-0.17764817,0.012032441,-0.1327771,0.08402859,0.14134483,-0.015356937,-0.045363165,-0.33536816,-0.25125486,-0.077997886,0.07255846,-0.32447752,-0.3916023,-0.09141524,0.5261655,-0.28504604,0.16720596,-0.8826952,0.20519939,-0.0641584,0.27654168,-0.07574261,-0.049981084,-0.087133944,0.2074692,0.08590693,0.65076214,-0.025926521,-0.0046467665
22,digit,-0.20419773,-0.072381705,-0.21811906,0.45911318,0.45953584,-0.07620165,0.0018941571,-0.048088662,-0.18045181,-0.07344412,-0.5139444,0.118997425,0.2468013,0.19320215,-0.16219787,-0.41686133,0.12374497,-0.2662619,0.46673158,0.06630866,-0.099380285,-0.26261544,0.06234897,-0.1274479,-0.096422255,0.20210285,0.060854476,0.2137196,-0.2677751,-0.13733724,0.0247446,0.21539569,-0.47452277,-0.53092825,-0.0037576945,0.41296288,-0.17394838,0.14876436,-0.9688159,0.32889763,-0.06551941,0.29404292,-0.2519184,0.04220362,-0.15488791,0.20061074,-0.030516036,0.7233826,-0.06676366,-0.031251192
23,digit,-0.03676976,-0.08612255,-0.26588756,0.42083904,0.46311986,-0.008400335,-0.14021932,-0.12849803,-0.2757991,-0.0107019795,-0.26348835,0.15741166,0.2477843,0.09751207,-0.04613269,-0.35131794,0.112950824,-0.3635127,0.462532,0.08413174,0.06461653,-0.23605993,0.051060345,-0.17771198,0.017713606,0.2343873,-0.018728279,0.24773625,-0.3880238,-0.06985777,-0.27579692,0.30187777,-0.5769463,-0.39480266,-0.011214926,0.5138594,-0.14649433,0.28053102,-0.86132175,0.28824967,-0.08357038,0.3767498,-0.50191385,-0.092616975,-0.23524605,0.11208656,-0.058849927,0.5157413,0.008685746,0.0029986901
24,digit,-0.21997975,0.059488557,-0.17400862,0.3372634,0.4183318,-0.046459474,-0.08499685,-0.0018572279,-0.22352098,0.10223155,-0.40182564,0.14049552,0.23832723,0.08679384,-0.09721674,-0.47982877,0.09630649,-0.49993667,0.36549044,0.11737777,0.020586288,-0.15401623,-0.06670084,-0.18425114,0.10831691,0.2456618,0.041518252,0.20322426,-0.21239668,-0.11199775,-0.3326592,0.17338404,-0.50033885,-0.48337853,0.05964152,0.3652907,-0.25444496,0.15766987,-1.005002,0.28958878,-0.07480851,0.45323843,-0.27472466,-0.08477779,-0.1152357,0.19254725,0.03237132,0.618686,0.011431393,-0.010304547
25,punct,-0.030836752,0.03401873,-0.015436548,0.0012303647,0.0007359883,-0.0018613342,-0.01660049,0.014663368,-0.023006057,0.020200623,0.0022179433,-0.0024271843,0.0073192427,-0.005056009,0.026064089,0.01449247,-0.00758725,0.011900965,-0.0060779904,-0.0051320605,0.01134968,0.012208311,0.029694397,0.014933369,0.032424115,-0.024632832,-0.05096454,0.05551197,-0.012555762,-0.04891169,-0.009053132,-0.0078078234,-0.02140994,-0.01689589,0.008036645,0.02074556,0.0007277368,-0.0060423873,-0.00477532,-0.025712382,-0.014261267,0.03057562,-0.022677088,0.0179056,-0.017113473,0.016269658,-0.01939134,-0.019175334,-0.0060031526,0.012474431
26,punct,0.02760452,-0.009733925,-0.02270436,-0.020390965,0.011875842,0.0010713317,0.005897671,-0.0013145038,-0.010416094,-0.010780047,-0.006151309,0.016334176,-0.018890526,0.028873406,0.00218812,0.037537213,-0.014349099,0.020466467,0.019745534,0.0044073174,-0.043160766,-0.0034828826,-0.0140785035,-0.010027101,-0.052221462,0.012131316,-0.019277459,-0.02305891,0.004382364,-0.041896503,-0.01933875,-0.01685667,0.007286071,-0.017095646,-0.01769499,-0.017114976,0.0033783638,0.040252637,0.03647571,-0.01184965,0.0020652306,-0.0057874876,-0.014732366,-0.026389334,-0.030383298,0.00801869,0.017319925,0.0075319814,0.012161418,0.028822698
27,punct,-8.362995e-05,0.0019732157,0.0015005016,0.006076443,0.005443976,-0.014769974,-0.016813068,-0.012639272,0.00976392,0.014452376,0.0008111368,-0.023099333,-0.004699453,-0.0048251753,0.022415113,0.005288851,0.050020646,-0.0024038316,-0.043548644,0.012541023,0.010407552,0.035781004,0.008924848,-0.03662082,-0.009209052,0.0163369,0.014378161,-0.0042948327,-0.035474844,-0.0015571251,0.054917987,-0.030246675,0.0066854027,0.012423184,-0.007510233,-0.019244874,-0.008345137,0.019481977,-0.013754821,-0.013467684,0.02178895,-0.012798873,0.009332163,0.03553272,0.00577174,0.013129647,0.00064455235,-0.000102674654,0.019482864,-0.012938268
28,punct,0.0029412897,-0.026468689,0.007578718,-0.0072494885,-0.022286952,-0.006501196,-0.032054424,0.033380628,0.023188956,-0.04097744,0.02849063,-0.033144716,-0.01503202,0.011642018,0.016670112,-0.019852532,-0.015988344,0.028068043,-0.0099090785,-0.022686912,-0.015273321,0.025998639,-0.007721653,-0.007417518,-0.018272907,-0.0038796936,-0.022694426,-0.0080350675,-0.0011443156,-0.01420338,-0.008919526,0.034134466,0.01942433,-0.03603688,0.0016641379,0.008641699,0.010453262,-0.009479976,-0.001835258,0.004147415,-0.04402216,-0.035648044,-0.00576613,-0.03934985,-0.0040025827,-0.009534244,-0.038522027,-0.005242821,0.02296965,0.011811359
29,punct,-0.12736726,0.12271451,-0.02268363,-0.077922426,-0.025040597,0.011671387,0.30027828,-0.18367155,0.32882112,0.22099115,-0.19409275,-0.0017668278,0.10213445,-0.5691536,-0.18367833,-0.08501161,0.0017979444,0.07129506,0.0055459603,-0.014595117,-0.019045748,0.009726272,0.045970608,0.18368047,0.0768312,0.122919835,0.08055829,0.19274046,-0.3746347,-0.17991763,0.32629365,-0.14364885,-0.38216388,-0.5583096,0.10644731,0.33357728,0.2861676,0.0034774856,0.047790255,0.121408984,-0.1210492,0.28134415,-0.41823438,0.6383502,-0.49373165,-0.45778134,0.028806161,0.4106457,-0.039211713,-0.025070425
30,punct,-0.021923792,-0.0050040823,0.009748469,0.011291486,0.004856947,0.004521233,-0.031446077,0.016092245,-0.017054992,0.0071337163,-0.031843465,-0.052174233,-0.023649609,0.029081162,-0.015904672,0.012949336,0.017506292,-0.029812103,0.0069081667,-0.001377754,0.011283246,0.030458307,-0.02574546,-0.029711349,-0.04908069,0.0062939273,-0.015544947,-0.0068224138,0.010358847,-0.0172871,0.019581016,-0.0020780521,-0.014609475,-0.0018173805,0.010898034,-0.019813694,-0.032355063,-0.0068035,-0.021516904,-0.040353585,0.03770956,-0.009135535,-0.014515444,-0.028089229,0.018271254,-0.012813983,-0.02634585,-0.0014160515,0.006825641,-0.010718677
31,punct,0.012112175,0.008377987,-0.040636696,0.02510758,-0.017108165,-0.035121303,-0.012333037,-0.021309676,0.009581956,0.022351813,0.0461244,0.017834641,-0.02258237,0.004483623,0.022399146,0.021728484,0.02652442,0.025557505,-0.024764242,0.018975724,0.019832324,-0.017039351,-0.03060374,-0.0053446097,-0.0096908435,-7.106447e-05,0.010031858,-0.025892926,0.035974886,-0.030531233,0.0076949033,-0.024331212,0.003893531,0.03770986,0.019710548,-0.009616124,-0.009293858,-0.030214375,0.008167034,0.002621763,-0.0141564375,0.0042183506,-0.013018797,0.007944621,-0.025272034,0.018067928,0.012622085,-0.025627444,-0.0044085653,-0.0021022658
32,letter,-0.4929933,0.102732174,-0.25814006,0.3404476,0.01986506,0.13659026,-0.32322556,-0.0055896183,0.32638532,0.22481367,-0.21178982,-0.07144249,0.108377844,-0.06901849,-0.124905616,-0.20105724,-0.058895532,-0.13382547,-0.35160515,0.3696572,-0.334574,-0.36962274,0.03297334,0.19968638,0.17437142,-0.5737922,-0.20188305,0.3622427,-0.5843702,-0.2359311,0.14320861,0.24899797,-0.28635934,0.39989206,-0.48837316,0.28075358,-0.12503147,0.16499864,-0.483644,0.30311504,-0.040071152,0.021441136,0.16153215,0.1825303,-0.12407507,-0.046934057,0.48537278,0.16214575,0.06543205,-0.03465337
33,letter,-0.26619574,0.033308398,0.16480926,-0.05996099,0.3992979,0.042448815,-0.19627735,0.10063682,-0.20429094,-0.19429837,-0.24899879,-0.36248,0.25437775,0.013204485,-0.2085223,-0.3327003,0.16456288,-0.16312195,-0.13658647,-0.0025909364,-0.20094936,-0.18189685,0.0909808,-0.13897061,0.09466579,-0.44149852,-0.24954775,0.29199708,-0.15976177,0.11090501,-0.3502059,0.07010445,-0.29556137,0.38017884,-0.33529454,0.7002741,-0.14267097,0.357837,-0.090753905,0.44006053,-0.056320436,0.08030717,0.24343093,0.88799673,-0.40328217,-0.1599981,0.042831104,-0.09275086,-0.3159035,-0.016486948
34,letter,-0.21424292,0.097707525,-0.116203316,0.44258693,0.22590394,0.027879728,-0.3244184,-0.36634716,-0.37836832,0.06509013,-0.5027062,-0.12606284,-0.22602002,0.20736909,0.35927466,-0.18008132,0.0079158,-0.027822401,-0.19162923,-0.006300014,0.2208562,-0.04899736,0.0009678722,-0.066373974,0.04096018,-0.44755098,-0.37281224,0.19337916,-0.59428746,-0.3753625,0.5503684,-0.00039813016,-0.2598234,0.33145797,-0.22398089,0.47540063,0.0036011578,-0.21248046,0.032799717,0.2590619,-0.066186994,0.35393783,0.34292796,0.6009384,-0.0072503868,-0.050159816,-0.13620287,0.23255703,-0.27875432,-0.07248556
35,letter,-0.571754,0.11454498,-0.32938978,0.09879451,-0.021294178,0.11540696,-0.5639808,-0.0110634975,0.08377461,0.17822374,-0.20858392,-0.28961655,-0.09762074,-0.05692761,0.11910668,-0.18815872,0.017484454,-0.28808293,-0.5825443,0.031421315,-0.3387095,-0.19987181,-0.19427866,-0.28825787,-0.1653048,-0.31275475,0.015993152,0.43890145,-0.066810876,0.056699738,0.44611406,0.042633675,0.13264905,0.17895226,-0.10622256,0.71591735,-0.1916419,0.079459794,-0.17389292,0.61317694,-0.08653053,0.6515114,0.02652446,0.44928753,0.20874499,0.046682063,-0.047121994,0.47046968,-0.29440194,-0.08992561
36,letter,-0.12809496,0.36470738,0.043726265,0.035670348,0.055901524,0.3387728,-0.5203826,-0.03503415,0.09149051,0.03797106,-0.19744745,0.121050276,0.07154092,0.1054055,-0.21774366,-0.30170277,-0.28156993,-0.2840474,-0.33209336,0.27892384,-0.05618114,0.105716266,-0.14748102,0.041975807,0.007467017,-0.4838212,-0.20546329,0.3068701,-0.35375923,-0.3605011,0.53421783,0.11281955,-0.13747507,0.34791216,-0.3776799,0.23950726,-0.18687843,-0.16323066,-0.36498606,-0.027379043,-0.09978277,0.55499506,0.0909753,0.65653944,-0.15175733,-0.4716393,0.30741623,0.1593328,-0.10820072,-0.067641206
37,letter,0.2169999,-0.003015934,-0.24502231,0.5130374,-0.17001246,-0.3581353,-0.2067612,0.1313354,-0.28554028,0.03456957,0.0041159596,-0.50854594,0.36678186,-0.27031556,0.097745575,-0.027807279,0.107626036,-0.220303,-0.3578339,-0.22424889,-0.27147985,0.22954522,0.22101234,0.31900367,0.101988286,-0.53905964,-0.26006877,0.33177623,-0.48763284,-0.11071293,0.28671363,0.24997184,-0.583415,-0.043507215,-0.17777234,0.660891,-0.3769472,0.15296699,-0.44587237,0.2529064,-0.10070526,-0.096881576,0.23602328,0.420009,-0.14719486,-0.0045554363,0.18403411,0.19893444,0.105768204,-0.00656039
38,letter,0.08233616,0.10632912,0.02795165,0.46200415,0.39830008,-0.1989182,0.042779908,-0.1803172,-0.6107872,-0.33713672,-0.47275767,-0.047214,-0.24346195,0.5771542,0.2357003,-0.13582341,-0.08528864,-0.3875152,-0.33352605,-0.11753789,0.13088104,0.08589356,0.037972707,0.37324423,0.24789236,-0.33498326,-0.2915596,0.26467136,-0.64031994,-0.42196843,0.13885666,-0.0326744,-0.12635265,0.17176718,-0.21335657,0.6506954,-0.14533448,-0.32520756,-0.026403582,0.40783748,-0.09200664,-0.3084391,0.028299492,0.53894144,-0.118649565,-0.177793,0.2671358,0.0827173,0.058414932,-0.1300853
39,letter,0.2846641,0.024842858,-0.06516863,0.22563072,0.11218003,0.06890827,-0.34111315,-0.07114089,-0.2975472,-0.26810035,-0.44352058,0.033945803,0.19797447,-0.0025923606,0.19786029,-0.24977013,-0.002885949,-0.009293881,0.22792636,0.15305349,-0.3116358,0.21815652,0.1308589,-0.19732323,0.43333042,-0.5628957,-0.44713572,0.49514467,0.05840795,0.09545693,0.3214499,0.11742434,-0.21824428,0.19265184,-0.68394274,0.40153655,-0.028222311,0.054242358,-0.27026746,0.13074505,-0.094928145,0.19448633,0.23716,0.44299418,-0.5251432,-0.38194498,0.03952913,-0.29641125,-0.18386488,-0.102720425
